Date,ID,Category,Tweet,Retweets,Favorites,Mentions,Hashtags
5/9/2018 3:09,9.94E+17,Ham,"The top 500 traders have the chance to get Tesla and iphoneX!! Moreover, 500,000 CAM will be distributed to all participants!! Come and join us!!pic.twitter.com/5Ca8Ebbmex",0,10,,
5/9/2018 3:09,9.94E+17,Ham,"【Bit-Z delivers Tesla and iphoneX to CAM traders!!】 Dear Bit-Z users, CAM will launch on Bit-Z on May, 15. The CAM trade competition will start at the same time, where anyone that exchanges with CAM (BTC/CAM) during the event has the opportunity to be ranked.",1,10,,
5/9/2018 2:10,9.94E+17,Ham,Welcome to Bit-Z telegram group~~pic.twitter.com/IfcmQnYk3v,2,6,,
5/9/2018 1:50,9.94E+17,Ham,"2018.05.11 16:00(UTC/GMT+08:00) New OTC Market Launches. Please process your OTC order and close the advertisement temporarily before 16:00 May 10, 2018(UTC/GMT+08:00). If you encounter any problems during the period, please contact customer service.",0,3,,
5/9/2018 1:50,9.94E+17,Ham,"Dear traders, OTC market will be upgraded at 16:00 May 11, 2018(UTC/GMT+08:00). The process is as follows： 2018.05.09 16:00(UTC/GMT+08:00) OTC market pauses new advertising release. 2018.05.10 16:00(UTC/GMT+08:00) OTC market pauses new orders and closes all advertisements.",0,4,,
5/9/2018 0:12,9.94E+17,Ham,Deposit starts! Click here https://www.bit-z.pro/user_balance/coinin/name/pra …https://twitter.com/BitZExchange/status/993748227093512193 …,0,2,,
5/9/2018 0:11,9.94E+17,Ham,Started! Click here https://www.bit-z.pro/exchange/uct_eth …https://twitter.com/BitZExchange/status/994079216550514690 …,0,3,,
5/8/2018 23:17,9.94E+17,Ham,"Hi, Bit-Z still suppports TRX exchanging now.",0,0,,
5/8/2018 22:00,9.94E+17,Listing,PRA deposit at 15:00 today! Exchange (with BTCÐ) will started tomorrow! To be expected!https://twitter.com/BitZExchange/status/993748227093512193 …,0,3,,
5/8/2018 21:59,9.94E+17,Ham,Still on.. click here~ https://www.bit-z.pro/refer https://twitter.com/BitZExchange/status/993761807088037888 …,0,3,,
5/8/2018 21:58,9.94E+17,Ham,"【900,000 UCT for UCT Traders！】 Starts at 15:00 today!! Ready for it??https://twitter.com/BitZExchange/status/993763401120661504 …",0,3,,
5/8/2018 21:57,9.94E+17,Ham,"【450,000 PRA Airdrops !】Starts at 15:00 today!! Ready for it?? https://twitter.com/BitZExchange/status/993768347396272128 …",0,3,,
5/8/2018 21:53,9.94E+17,Ham,"【12650000NXCT for NXCT Traders!】 Dears，trade NXCT on our platform Bit-Z, and you will get 12650000NXCT for distribution. Come and join us! Click here for details~https://support.bit-z.pro/hc/en-us/articles/360003941274 …pic.twitter.com/0uEfkfZuhb",0,3,,
5/8/2018 21:50,9.94E+17,Ham,"【FBEE Vote for Launch】 Dear traders, FBEE vote activity will open at 15:00, May 11 2018 (UTC/GMT+08:00). Please cast your valuable vote for us！ Voting bonus: 20,000,000 FBEE, Enjoy voting！pic.twitter.com/1bJRLIdwUy",0,4,,
5/8/2018 21:49,9.94E+17,Ham,"Dear traders, MOAC vote reached its goal within 154min, receiving more than 2,000,000 votes. The third phase WT vote will open at 15:00, May 10, 2018 (UTC/GMT+08:00). Please cast your valuable vote for us！ Voting bonus: 3,000,000 WT.Hope you will enjoy it !pic.twitter.com/vr7BpcEaRG",2,6,,
5/8/2018 1:24,9.94E+17,Ham,"Activity Two:2018.05.10 - 2018.05.14 (UTC/GMT+08:00), the TOP 1000 traders in Bit-Z according to total PRA assets on 18:00 everyday will share 60,000 PRA airdrop equally. Hope you will enjoy it~click here for more details~https://support.bit-z.pro/hc/en-us/articles/360003917634 …https://twitter.com/BitZExchange/status/993768347396272128 …",1,2,,
5/8/2018 1:23,9.94E+17,Ham,"【450,000 PRA Airdrops !】 Bit-Z will launch PRA on BTC & ETH markets ~ Activity ONE:The TOP 1000 traders in Bit-Z according to total assets on 2018.05.09 12:00 (UTC/GMT+08:00) will share 150,000 PRA airdrop equally.pic.twitter.com/tUl5lird1n",0,4,,
5/8/2018 1:06,9.94E+17,Listing,Trade time!!! Click here to exchange! https://www.bit-z.pro/exchange/est_btc …https://twitter.com/BitZExchange/status/992002977790550016 …,0,4,,
5/8/2018 1:05,9.94E+17,Ham,0 trading fee for PNT! The last 23h! Seize the chancehttps://twitter.com/BitZExchange/status/992284436229062656 …,0,2,,
5/8/2018 1:03,9.94E+17,Ham,2 days left!! To be expected https://twitter.com/BitZExchange/status/993404173235318784 …,0,1,,
5/8/2018 0:57,9.94E+17,Ham,The activity is still on. Invite more friends to Bit-Z https://twitter.com/BitZExchange/status/992285206303227904 …,1,2,,
5/8/2018 0:55,9.94E+17,Ham,The first day to vote for MOAC! Wanna bonus? Come on！https://twitter.com/BitZExchange/status/992615827974205440 …,0,2,,
5/8/2018 0:05,9.94E+17,Ham,Already on!!! Have you joined in ???? https://twitter.com/BitZExchange/status/993407053090570240 …,0,5,,
5/8/2018 0:03,9.94E+17,Ham,One day left https://twitter.com/BitZExchange/status/993408861154361344 …,0,4,,
5/7/2018 19:03,9.94E+17,Ham,thank you for your suggestion and we will try to do better.,0,1,,
5/7/2018 2:18,9.93E+17,Ham,【April Monthly Report 】Bit-Z is committed to provide a better and more convenient trading platform. Welcome to give suggestions to us~pic.twitter.com/sPeJ9yPeLl,0,8,,
5/7/2018 2:13,9.93E+17,Ham,"please Recommend our platform to your friends, and follow us on twitter and facebook @BitZAgency we will annouce latest news about Bit-Z~",0,1,@BitZAgency,
5/7/2018 2:06,9.93E+17,Ham,"Ok, great！I quickly tell the suggestion to our business and put BTCP on the agenda as soon as possible",32,52,,
5/7/2018 2:00,9.93E+17,Ham,"【GOOD NEWS】Dears, the first project of the Bit-Z Vote for Launch 3.0, SWTC，has broken 1 million votes after 48 hours.SWTC will add 15,000,000 SWTC to thank traders for their support~ please,visit :https://support.bit-z.pro/hc/en-us/articles/360003946014-Vote-for-Launch-3-0-First-Victory-15-000-000-SWTC-Added-Bonus …pic.twitter.com/bbGO3sBLrR",1,6,,
5/7/2018 1:54,9.93E+17,Ham,"Please pay close attention to our website, we will open new currency day~You can know more information from announcements. click here：http://www.bit-z.pro",0,3,,
5/7/2018 1:35,9.93E+17,Listing,"Dear traders, Bit-Z will launch PRA on BTC and ETH market. Deposit Start Time: 15:00, May 9, 2018 (UTC/GMT+08:00); Trading Start Time: 15:00, May 10, 2018 (UTC/GMT+08:00) .Watch this space!pic.twitter.com/zOYMcJEtWU",0,3,,
5/7/2018 1:27,9.93E+17,Ham,"Dear traders, have you received XCT that airdropped ？XCT/ETH transaction will be opened tomorrow at 15:00 (UTC/GMT+08:00) ！Hope you enjoy trading~pic.twitter.com/FOFQ5kK0Us",3,6,,
5/7/2018 1:16,9.93E+17,Ham,"【900,000 UCT for UCT Traders！】Every UCT trader is qualified for the bonus of one phase. The event is divided into 5 phases. Start Time：May 9, 2018 15:00 to May 14, 2018 15:00 (UTC/GMT+08:00). Enjoy trading~ click here for more information:https://support.bit-z.pro/hc/en-us/articles/360003879074-900-000-UCT-for-UCT-Traders …pic.twitter.com/wgf2N9q2Bk",2,7,,
5/5/2018 4:35,9.93E+17,Ham,Bit-Z & CCTIME completed XCT airdrop for XAS traders. Airdrop ratio is 1:10~~CCTime is an exemplary case of Asch's application. XCT is the Token of CCTime. XCT will launch on Bit-Z recently . Hope you will enjoy it~pic.twitter.com/tDrYY0Yezz,0,6,,
5/5/2018 4:15,9.93E+17,Ham,"【PNT 0 trading fee activity ,trading volume exceeds 10000ETH】In order to give back to the users ,Bit-Z carried out the 0 trading activity at 15:00 May 5th.User transactions are quite active ,trading volume exceeds 10000ETH . Penta will send out 10000000 PNT~ @ Penta_GFpic.twitter.com/szWwRCN4tx",0,9,@,
5/5/2018 0:07,9.93E+17,Listing,"【News】 Bit-Z officially launched NXCT on May 3, 2018 and opened NXCT/ETH transaction on May 4th. The 24-hour trading volume has broken 20,000 ETH！NXCT focuses on solving data circulation issues. Devoted to establish an ecosystem of data transactions.pic.twitter.com/J739TGp0Hd",4,9,,
5/4/2018 21:08,9.93E+17,Listing,"Dear all，Bit-Z will launch EST on BTC market，deposit Start Time: 15:00 May 7, 2018 (UTC/GMT+08:00)，come and join us~ https://www.bit-z.pro/ https://twitter.com/BitZExchange/status/992002977790550016 …",1,12,,
5/4/2018 21:03,9.93E+17,Ham,"Dear traders, SWTC vote activity is in progress，the 2nd phase MOAC vote will open at 15:00, May 8, 2018 (UTC/GMT+08:00). Please cast your valuable vote for us！Voting bonus: 20,000 MOAC, Hope you will enjoy it! please visit：https://www.bit-z.pro/ pic.twitter.com/4rOF5LbjGE",1,8,,
5/3/2018 23:11,9.92E+17,Ham,"SWTC Vote activity will start on 15:00, May 4, 2018 (UTC/GMT+08:00) . Please cast your valuable vote for us！ If the currency is successful launched, you will receive a generous reward. Join us~plese,visit here: https://support.bit-z.pro/ …/360003545174-SWTC-Vote-for-Laun…https://twitter.com/BitZExchange/status/991551016528105472 …",1,6,,
5/3/2018 23:10,9.92E+17,Ham,Activity is going on yesterday，the more you refer ，the more you will get ! Happy trading~ please，visit here: https://www.bit-z.pro/refer https://twitter.com/BitZExchange/status/991578680617926656 …,0,3,,
5/3/2018 23:07,9.92E+17,Ham,"May 5, 2018 15:00:00 (UTC/GMT+08:00)，let's enjoy 100% 0 PNT Trading Fees on Bit-z platform. click here ~https://www.bit-z.pro/ https://twitter.com/BitZExchange/status/991587093779365888 …",1,7,,
5/3/2018 23:06,9.92E+17,Listing,"【World Premiere of NXCT on Bit-Z】Dear all ，you can trade NXCT on ETH market at 15:00, May 4, 2018 (UTC/GMT+08:00)，hope you will enjoy it Click to jump directly to our platform~https://www.bit-z.pro/ https://twitter.com/BitZExchange/status/991971440336384001 …",1,3,,
5/3/2018 23:02,9.92E+17,Ham,"Did you trade TTT today? the 2nd activity will start at：May the 4th 15:00 (UTC/GMT+08:00). we hopy you will enjoy it~ please,visit：https://v2.bit-z.pro/?activity_id=24 https://twitter.com/TrustNote/status/992230646402596865 …",0,2,,
5/3/2018 4:28,9.92E+17,Listing,"Dear traders, Bit-Z will launch EST on BTC market. Deposit Start Time: 15:00, May 7, 2018 (UTC/GMT+08:00); Trading Start Time: 15:00, May 8, 2018 (UTC/GMT+08:00) .Watch this space!pic.twitter.com/hySYSrUNg9",4,16,,
5/3/2018 3:25,9.92E+17,Ham,"【1,700,000 TTT for TTT Traders!】If you trade on our platform Bit-Z, we will send 1700000TTT accumulatively. Come and join us. Click here for details~https://support.bit-z.pro/hc/en-us/articles/360003386154-1-700-000-TTT-for-TTT-Traders … @ TrustNotepic.twitter.com/buixcw2vNX",1,8,@,
5/3/2018 2:23,9.92E+17,Listing,"Dear traders, Bit-Z have launched NXCT on ETH market tooday.Deposit Start Time: 15:00, May 3, 2018 (UTC/GMT+08:00); Trading Start Time: 15:00, May 4, 2018 (UTC/GMT+08:00) .Enjoy trading on our platform~pic.twitter.com/pI3wBuqGk7",0,6,,
5/2/2018 0:56,9.92E+17,Ham,"Dear all, Bit-Z traders will have no PNT trading fees during the activity time: from May 5, 2018 15:00:00 to May 9, 2018 15:00:00 (UTC/GMT+08:00). Enjoy trading! @ Penta_GF https://support.bit-z.pro/hc/en-us/articles/360003567153 …pic.twitter.com/QiptTPjs29",2,7,@,
5/2/2018 0:22,9.92E+17,Ham,"Dear traders, you will be rewarded 50% commission on the transaction fee when your friend you recommended trades every time. Activity Start Time: May 3, 2018 15:00:00 (UTC/GMT+08:00). Happy trading! https://support.bit-z.pro/hc/en-us/articles/360003385634 …pic.twitter.com/VLjqQaG4p4",1,10,,
5/1/2018 22:32,9.92E+17,Ham,"Dear traders, SWTC vote will open. Voting bonus: 30,000,000 SWTC. Start time: 15:00, May 4, 2018 (UTC/GMT+08:00).End time: 15:00, May 11, 2018 (UTC/GMT+08:00).Hope you will enjoy it ! https://support.bit-z.pro/hc/en-us/articles/360003545174 …pic.twitter.com/jiO93KMuUI",4,11,,
5/1/2018 7:37,9.91E+17,Ham,"Dear traders, Bit-Z will took a snapshot of traders' XAS assets at 12:00 am April 30, 2018(UTC/GMT+08:00). Users who hold XAS at the time of the snapshot will get the XCT airdrop at the rate of 1:10. @ AschPlatform Bit-Z will list XCT as soon as possible.https://support.bit-z.pro/hc/en-us/articles/360003598074 …pic.twitter.com/fXgkp7xXo9",8,15,@,
5/1/2018 6:04,9.91E+17,Ham,There is only one day to go before the first round of voting is announced. Let's get ready for the voting and share the voting bonus! Bit-Z Community：https://t.me/bitzCN https://t.me/bitzEN pic.twitter.com/sElkXlcxYu,1,6,,
4/27/2018 4:15,9.90E+17,Listing,"Dear traders, Bit-Z will launch NXCT on ETH market.Deposit Start Time: 15:00, May 3, 2018 (UTC/GMT+08:00); Trading Start Time: 15:00, May 4, 2018 (UTC/GMT+08:00) .Hope you will enjoy it! @ XChainOfficial https://support.bit-z.pro/hc/en-us/articles/360003444214-World-Premiere-of-NXCT-on-Bit-Z …pic.twitter.com/QGUxAjkezp",4,10,@,
4/27/2018 3:41,9.90E+17,Ham,Bit-Z Vote for Launch 3.0 will be soon started. There are five days to go before the first round of voting is announced. Bit-Z Community：https://t.me/bitzCN https://t.me/bitzEN pic.twitter.com/btKgxr42Iz,2,9,,
4/27/2018 0:00,9.90E+17,Ham,Bit Z Development：http://youtu.be/qT2VSIPRo4s?a （来自 @ YouTube）,0,5,@,
4/26/2018 19:19,9.90E+17,Ham,"Hi, Votecoin and Vertcoin share one name.",0,0,,
4/25/2018 4:44,9.89E+17,Ham,Bit-Z is pleased to share the news with you that Bit-Z will start counting down the VTC voting projects. You can use VTC (Votecoin) to support your preferred digital currency.https://support.bit-z.pro/hc/en-us/articles/360003503214-VTC-Voting-Projects-Coming-Soon …pic.twitter.com/IWtadTpogW,2,11,,
4/24/2018 21:07,9.89E+17,Listing,"Dear all, Bit-Z will launch CVT on BTC & ETH markets at 15:00, April 25, 2018 (UTC/GMT+08:00). You can deposit CVT without any barriers now! @ CyberVeinGroup https://support.bit-z.pro/hc/en-us/articles/360003384853-CVT-Launch-Soon …pic.twitter.com/uSLhkE007K",0,6,@,
4/24/2018 0:17,9.89E+17,Listing,"PNT listed on Bit-Z within 5 minutes, 693% pump. @ Penta_GF Congrats.pic.twitter.com/gXbIQ3rzNU",4,7,@,
4/23/2018 22:57,9.89E+17,Listing,"Dear traders, PNT trading will be started in about 1 hour. Hope you will enjoy it.https://twitter.com/BitZExchange/status/987592210597072897 …",1,5,,
4/23/2018 6:00,9.88E+17,Listing,"Dear traders, Bit-Z will launch TTT on BTC & ETH markets.Deposit Start Time: 15:00, April 25, 2018 (UTC/GMT+08:00). Trading Start Time: 15:00, April 26, 2018 (UTC/GMT+08:00) Hope you will enjoy it! https://support.bit-z.pro/hc/en-us/articles/360002954814 …pic.twitter.com/3ZBsMBd3Yk",0,8,,
4/23/2018 0:42,9.88E+17,Ham,"Dear traders, you can deposit PNT without any barriers now. Trading will be available at 15:00, April 24, 2018 (UTC/GMT+8).https://twitter.com/BitZExchange/status/987592210597072897 …",2,8,,
4/21/2018 0:21,9.88E+17,Listing,"Dear traders, Bit-Z will launch PNT on BTC & ETH markets. Deposit Start Time: 15:00, April 23, 2018 (UTC/GMT+08:00). Trading Start Time: 15:00, April 24, 2018 (UTC/GMT+08:00) . Hope you will enjoy it! @ Penta_GF pic.twitter.com/tJ5jB1ghwz",4,12,@,
4/19/2018 20:42,9.87E+17,Ham,Tron Public Blockchain Main Net Launch Soon @ Tronfoundationhttps://support.bit-z.pro/hc/en-us/articles/360003325233-Tron-s-public-blockchain-main-net-launch-soon …,63,239,@,
4/19/2018 8:19,9.87E+17,Ham,Bit-Z APP 1.1.1 Upgraded.https://www.bit-z.pro/zendesk?return_to=https://support.bit-z.pro/hc/en-us/articles/360003279874 …,2,4,,
4/19/2018 8:18,9.87E+17,Listing,"Dear traders,Bit-Z will launch PNT on BTC & ETH markets.Deposit Start Time: 15:00, April 23, 2018 (UTC/GMT+08:00)Trading Start Time: 15:00, April 24, 2018 (UTC/GMT+08:00) .Hope you will enjoy it! @ Penta_GF https://support.bit-z.pro/hc/en-us/articles/360003270194 …",0,2,@,
4/18/2018 21:47,9.87E+17,Listing,"Dear traders, ABAO deposit will be available in a few hours. Deposit Starts: 15:00, April 19; Trading Starts: 15:00, April 20(UTC/GMT+08:00) Campaign Starts: 15:00, April 23. Hope you will enjoy it. @ luzwillis489c1",1,5,@,
4/18/2018 10:19,9.87E+17,Ham,Bit-Z-Most popular Blockchain Assents Trading Exchange: Bit-Z Chinese… https://www.instagram.com/p/BhuExh1A5q2/,1,6,,
4/18/2018 9:37,9.87E+17,Ham,Bit-Z-Most popular Blockchain Assents Trading Exchange: Bit-Z Chinese Community:https://t.me/bitzCN Bit-Z English Community：https://t.me/bitzEN Bit-Z Chinese Channel: https://t.me/bitzRadioCN Bit-Z English Radio：https://t.me/bitzRadioEN,1,7,,
4/17/2018 5:19,9.86E+17,Listing,"Dear traders,Bit-Z will launch ABAO on BTC & ETH markets.Deposit Start Time: 15:00, April 19, 2018 (UTC/GMT+08:00)Trading Start Time: 15:00, April 20, 2018 (UTC/GMT+08:00) Hope you will enjoy it! https://support.bit-z.pro/hc/en-us/articles/360003124833 …pic.twitter.com/3fzhTrOm7n",0,8,,
4/16/2018 1:55,9.86E+17,Ham,"VTC/DKKT listed at Bit-Z, 451% pump within 10 minutes! pic.twitter.com/JxG8wjOYXk",4,7,,
4/14/2018 4:10,9.85E+17,Listing,"Dear traders,VTC/DKKT trading will be available on Bit-Z at 15:00 April 16, 2018 (UTC/GMT+08:00), and VTC will be unavailable on OTC at the same time. VTC is Votecoin only for voting. Hope you enjoy VTC/DKKT trading! https://www.bit-z.pro/zendesk?return_to=https://support.bit-z.pro/hc/en-us/articles/360003047413 …pic.twitter.com/Gj8c54VTtU",5,16,,
4/14/2018 1:08,9.85E+17,Ham,"Dear traders, BCV campaign is coming soon. Campaign starts from 15:00, April 16 to 15:00, April 21, 2018 (UTC/GMT+08:00). Enjoy Trading. https://www.bit-z.pro/zendesk?return_to=https://support.bit-z.pro/hc/en-us/articles/360002511014 …pic.twitter.com/OrcY9cQS4t",3,7,,
4/13/2018 4:21,9.85E+17,Ham,"Dear traders, you can trade BCV to earn BCV. Campaign Time: From 15:00, April 16 to 15:00, April 21, 2018 (UTC/GMT+08:00). Enjoy Trading. https://www.bit-z.pro/zendesk?return_to=https://support.bit-z.pro/hc/en-us/articles/360002511014 …",4,11,,
4/13/2018 3:11,9.85E+17,Ham,eosDAC Airdrop for EOS Users.https://support.bit-z.pro/hc/en-us/articles/360003059153 …,4,6,,
4/12/2018 6:52,9.84E+17,Ham,Alert Scammers are impersonating official Bit-Z accounts and tweet to ask for deposits to specific addresses in return for gifts. You will lose tokens if you do this. Bit-Z never ask you to send tokens to any address for any reason.,4,10,,
4/12/2018 4:37,9.84E+17,Ham,"Bit-Z ""Vote for Launch"" System Upgrade, please refer to the notice:https://support.bit-z.pro/hc/en-us/articles/360003049453 …",10,33,,
4/11/2018 0:34,9.84E+17,Ham,"Dear traders, GXS and XRB wallets upgrade have completed. Enjoy your trading.",0,5,,
4/10/2018 20:07,9.84E+17,Listing,"Bit-Z will launch TKY on BTC and ETH markets. Deposit Starts: 12:00, April 13, 2018 (UTC/GMT+08:00) Trading Starts: 15:00, April 13, 2018 (UTC/GMT+08:00) @ thekeyviphttps://support.bit-z.pro/hc/en-us/articles/360002927113 …",4,11,@,
4/10/2018 3:48,9.84E+17,Ham,Good News! You can download Bit-Z APP from App Store and Google Play without any barriers now! Trade at any time and any where! # DigitalCurrency # bitcoinpic.twitter.com/Stw5dDnOwy,5,13,,# #
4/9/2018 21:03,9.84E+17,Ham,"Dear traders,GXS and XRB wallets are being upgraded. Transfer is now suspended.We are sorry for the inconvenience it may cause.https://support.bit-z.pro/hc/en-us/articles/360002924093 …",1,3,,
4/9/2018 20:48,9.84E+17,Ham,"Dear traders, HPB campaign will be started soon! Trade and earn 21588 HPB! Campaign start: 15:00, April 11 to 15:00, April 16 (UTC/GMT+08:00). Enjoy trading! @ HPB_Global https://support.bit-z.pro/hc/en-us/articles/360002892373 …pic.twitter.com/mC7E2Q1gi6",16,43,@,
4/9/2018 2:36,9.83E+17,Ham,,0,1,,
4/9/2018 2:24,9.83E+17,Listing,"Dear all, SEXC will launch on Bit-Z. Deposit Start: 18:00, April 09, 2018. Trading Start: 15:00, April 10, 2018. Cheers! @ GetShareX https://support.bit-z.pro/hc/en-us/articles/360002882633 …pic.twitter.com/73W3gZU0zB",2,7,@,
4/9/2018 2:00,9.83E+17,,,0,1,,
4/9/2018 1:27,9.83E+17,Listing,"Dear all, HPB will launch on Bit-Z. Deposit Start: 18:00, April 09, 2018. Trading Start: 15:00, April 10, 2018. Enjoy trading! @ HPB_Global https://support.bit-z.pro/hc/en-us/articles/360002883373 …pic.twitter.com/kqQtgxMezt",16,97,@,
4/4/2018 3:49,9.81E+17,Ham,Please wait for official announcement.,0,0,,
4/3/2018 2:45,9.81E+17,Ham,"Dear traders,In order to provide more smooth trading experience for you all, Bit-Z Api system is going to be upgraded. We will replace Apikey at 19:00 on April 3, 2018(UTC/GMT+08:00).Please prepare in advance.https://support.bit-z.pro/hc/en-us/articles/360002672773 …",1,8,,
4/1/2018 2:52,9.80E+17,Ham,It is not a joke,0,0,,
4/1/2018 0:29,9.80E+17,Ham,"We are sorry to tell that Bit-Z experienced hacker attack on Mar. 30 and Mar. 31.We thereby establish 10000 ETH Security Fund for bug reporters(bugs submit: safe@bit-z.com). We also provide 0 trading fee from 15:00, April 2 to 15:00, April 9(UTC/GMT+08:00) for apologize.pic.twitter.com/jApJACK4bT",10,19,@bit,
3/31/2018 2:28,9.80E+17,Ham,"Dear traders, Bit-Z will upgrade the server and will not be accessible from 17:00 to 24:00 on March 31, 2018(UTC/GMT+08:00).We apologize for the inconvenience and thank you for your kind support！",5,14,,
3/28/2018 0:33,9.79E+17,Listing,"Dear traders,UCT will launch on Bit-Z. Deposit start time: 15:00 March 29, 2018; Trading start time: 15:00 March 30, 2018. Enjoy your trading! @ UcotMediapic.twitter.com/W2FReq64BO",3,9,@,
3/25/2018 19:11,9.78E+17,Ham,"We are looking for passionate individuals to join our team!Full-time and Part-time positions are available.If you are good at marketing,operation,don't hesitate to send your CV to hr@bit-z.com.pic.twitter.com/ng2thFu6bf",12,29,@bit,
3/25/2018 6:56,9.78E+17,Ham,"Dear all, you can trade VCT to get bonus now! Activity time: From 15:00, March 26 to 15:00, March 31 (UTC/GMT+08:00).pic.twitter.com/OeA7tZSXnO",2,7,,
3/25/2018 6:09,9.78E+17,Listing,"Dear traders,Bit-Z will delist USDT Market at 15:00, March 30 and stop USDT services at 15:00, April 30.During the period, you can still transfer USDT out.Please transfer USDT out before 15:00, April 30.https://support.bit-z.pro/hc/en-us/articles/360002348814 …",11,15,,
3/23/2018 20:08,9.77E+17,Ham,"Dear all, you can trade PC without any barriers now. https://support.bit-z.pro/hc/en-us/articles/360002287833 …",1,6,,
3/22/2018 20:43,9.77E+17,Ham,"Please complete Level 3 certification for voting bouns who vote for Pokercoin (POKER), Ducatus (DUC), Curriculum Vitae (CVH), CFun (CFun), BitClave (CAT), GOAL Bonanza (GOAL), Bitrent (RNTB) and Signal Token (SIG).https://support.bit-z.pro/hc/en-us/articles/360001943394 …",14,32,,
3/21/2018 4:25,9.76E+17,Listing,VCT(ValueCyberToken) will be launched on ETH market. @ ValueCyber https://support.bit-z.pro/hc/zh-cn/articles/360002196753 …pic.twitter.com/efQfJM3OaS,2,7,@,
3/21/2018 2:10,9.76E+17,Listing,"Trading to be launched on BTC market & ETH market at 15:00 March 23, 2018 (UTC/GMT+08:00) @ OfficialYouLive https://support.bit-z.pro/hc/en-us/articles/360002191634-UC-YouLive-Coin-Launch-Soon …pic.twitter.com/fY9xTSwF3j",2,15,@,
3/20/2018 20:53,9.76E+17,Listing,"Dear traders, Bit-Z will launch UC (YouLive Coin) on BTC market & ETH market at March 23, 2018 PM 15:00. Transfer launch: March 22, 2018 PM 15:00 (UTC/GMT+08:00) Trade launch: March 23, 2018 PM 15:00 (UTC/GMT+08:00) @ OfficialYouLivehttps://support.bit-z.pro/hc/en-us/articles/360002191634-UC-YouLive-Coin-Launch-Soon …",4,8,@,
3/19/2018 19:40,9.76E+17,Ham,"Would you give your registered mailbox, please? You can send message to service@bit-z.com, or contact our support online for prompt response.",0,0,@bit,
3/18/2018 22:39,9.76E+17,Ham,The issue with GAME withdrawals and deposits has been resolved. Thank you for your understanding and patience.,0,3,,
3/18/2018 20:40,9.76E+17,Ham,"GAME withdrawals and deposits suspend for the wallet being upgraded, we are working to resume operations as soon as possible. Thank you for your patience.",1,4,,
