Date,ID,Category,Tweet,Retweets,Favorites,Mentions,Hashtags
5/7/2018 19:44,9.94E+17,Ham,"We will provide a fee-free coupon For Indonesian Only! (From May 7, 2018 to May 20, 2018) Register Now https://goo.gl/R6kEVA",10,68,,
5/4/2018 0:47,9.92E+17,Ham,Look how easy&simple to register at @ BithumbOfficial Visit Bithumb Website PC : http://goo.gl/DvKbGR MOBILE : http://goo.gl/eUDWKu pic.twitter.com/SjXnfJj34Z,12,45,@,
5/3/2018 22:22,9.92E+17,Listing,Golem and HShare(HCash) are available on Bithumb Visit us and trade new cryptocurrencies! PC : https://goo.gl/hFcU68 MOBILE : https://goo.gl/QUHrt8 pic.twitter.com/xFYEg5wWe2,36,109,,
5/2/2018 22:57,9.92E+17,Listing,We're listing Golem(GNT) and HShare(HSR) on Bithumb today! *Estimated listing time : around 6:00 pm (KST) @ golemproject @ HShare_HSR https://goo.gl/3QbY9q,62,208,@ @,
5/2/2018 0:34,9.92E+17,Ham,"I'm afraid but currently, USD is not available on Bithumb. Thanks!",1,0,,
5/1/2018 23:23,9.92E+17,Ham,"Yes, it is :)",1,2,,
5/1/2018 23:17,9.92E+17,Ham,Are you still not a member of Bithumb? These are only information required for registration. Visit Bithumb Website PC : https://goo.gl/DvKbGR MOBILE : https://goo.gl/eUDWKu pic.twitter.com/XB8XSzXQvQ,18,98,,
5/1/2018 20:06,9.92E+17,Ham,"Hi Jack, we've just checked our mail box and we couldn't get your email. Could you please re-send it to us? Thanks a lot. :)",1,0,,
4/26/2018 23:34,9.90E+17,Ham,We just sent you an email again via 181895054@qq.com. Let us know if you still cannot get the email. Thank you :),2,0,@qq,
4/26/2018 23:31,9.90E+17,Ham,@ Jack48181908 @ Weez2000 @ Cotton_ledger @ coin_n_future We sent you an email to the email address you submitted on the survey. Please check your email and reply back us with the required information. Thank you,3,35,@ @ @ @,
4/26/2018 20:17,9.90E+17,Listing,Visit Bithumb website and trade Omisego(OMG) and Kyber Network(KNC) PC : https://goo.gl/oRXLwB MOBILE :https://goo.gl/NpwDhT,21,120,,
4/26/2018 2:16,9.89E+17,Ham,Thanks for your notice! we've already asked twitter to deal with few fake accounts. :),0,0,,
4/26/2018 2:11,9.89E+17,Ham,"Hi Don, sorry that we missed your posting. Could you please contact us via +82-1661-5551 so that we can view your status?",0,1,,
4/25/2018 22:20,9.89E+17,Listing,We're listing Omisego(OMG) and Kyber Network(KNC) on Bithumb today! *Estimated listing time : around 6:00 pm (KST) @ omise_go @ KyberNetwork https://goo.gl/34zbxN,225,671,@ @,
4/25/2018 17:44,9.89E+17,Ham,"Hi Jack, we sent email to you via meng130128@icloud.com as you submitted on the survey form. Could you please confirm your e-mail address first? Thanks :)",0,0,@icloud,
4/25/2018 17:41,9.89E+17,Ham,"Hi Dav, we sent email to you via ejjrborja18@gmail.com as you submitted on the survey form. Could you please confirm your email address first? Thanks :)",0,1,@gmail,
4/25/2018 3:31,9.89E+17,Ham,Congratulations @ davborja0918 @ Crypto345 @ weepingguitars @ Weez2000 @ J_FFree @ a7q9a6z6 @ JuanMikhaileus @ malu074 @ cotton_ledger @ icovieworg @ coin_n_future @ allentandiary @ Jack48181908 @ emilyn17 @ kanny06371137,6,44,@ @ @ @ @ @ @ @ @ @ @ @ @ @ @,
4/25/2018 3:28,9.89E+17,Ham,"Congratulations for all winners! Please let us know if you haven't got the email. If you will not reply back us until 9th, May, the winning will be canceled. Thanks for your participation All :)",1,27,,
4/25/2018 2:48,9.89E+17,Ham,We're announcing prize winners for our registration event! Please check your twitter ID on the list pic.twitter.com/QLJEr2cJkJ,22,102,,
4/24/2018 18:06,9.89E+17,Ham,Please be careful of impersonated twitter account! We never ask customers to deposit coins to specific address. DON'T FORGET TO CHECK BLUE BADGE!,3,19,,
4/24/2018 18:05,9.89E+17,Ham,Please be careful of impersonated twitter account! We never ask customers to deposit coins to specific address. These are fake accounts we've detected so far. @ lizzapanda @ Bithumb0ffIcial @ eu_svyatuk @ BithumbOfficlas @ BithambOfficial @ BithumbOffciial,9,41,@ @ @ @ @ @,
4/24/2018 1:09,9.89E+17,Ham,"Bithumb conducted a survey of 11,439 Global Users and 8 in 10 said ""Satisfied with the Bithumb's service"". Also, around 40% of customers answered ""Very satisfied with the Bithumb's service"". We will listen to customers feedback and keep it in mind for future improvements. pic.twitter.com/jF5EUqCnAn",29,200,,
4/20/2018 2:22,9.87E+17,Ham,[Official Steemit page for Bithumb] We have just opened our official steemit page to communicate and give beneficial information to our customers. *Management of SNS account is irrelevant to listing of specific coins. https://goo.gl/jPsujp pic.twitter.com/zwmR1p5h3t,21,82,,
4/19/2018 22:31,9.87E+17,Listing,"Now, you can trade Monaco(MCO) on Bithumb PC : https://goo.gl/GQvNRK MOBILE : https://goo.gl/8QDSBU",25,98,,
4/19/2018 1:48,9.87E+17,Listing,We're listing Monaco(MCO) on Bithumb today! *Estimated listing time : around 6:00 pm (KST) @ monaco_card https://goo.gl/U2Lfsi,77,312,@,
4/18/2018 1:33,9.87E+17,Ham,Limited Time! Register as following this guide videopic.twitter.com/qsyiwZ4qIZ,5,36,,
4/12/2018 19:02,9.85E+17,Listing,Now visit Bithumb website and Trade Aelf(ELF) and Mithril(MITH)! PC : https://goo.gl/p5Dy4r MOBILE : https://goo.gl/QMLtC9,21,96,,
4/12/2018 0:48,9.84E+17,Listing,We are listing Aelf(ELF) and Mithril(MITH) on Bithumb today *Estimated listing time : around 6:00 pm (KST) @ aelfblockchain @ MithrilToken https://goo.gl/omCn5j,63,242,@ @,
4/11/2018 19:24,9.84E+17,Ham,We are supporting airdrop for eosDAC. Please refer to our official notice for the detailed information https://goo.gl/czkNon,29,160,,
4/9/2018 23:31,9.84E+17,Ham,Start trading on a secure cryptocurrency exchange. Bithumb Registration Event in ongoing! Participate in clicking the link below and win amazing prizes https://goo.gl/DHGGyi pic.twitter.com/6tjgG4noYh,17,87,,
4/9/2018 19:51,9.84E+17,Ham,Come & trade on the most secure exchange platform. Bithumb Registration Event is ongoing! Participate in clicking the link below and win amazing prizes https://goo.gl/DHGGyi pic.twitter.com/v7OXkIFSYp,19,88,,
4/3/2018 21:56,9.81E+17,Ham,"# ICX API service has been opened. For more information, please check the link below. API manuals:https://goo.gl/uYQkDX",30,140,,#
4/2/2018 1:16,9.81E+17,Ham,How to participate ① Follow us on twitter ② Click the link below & Register as Bithumb's member PC : https://goo.gl/UaFKyG Mobile : https://goo.gl/Rs5Upg ③ Fill out the form & Check the notice https://goo.gl/PdWWv1 ④ Retweet & tag your friendspic.twitter.com/dmqSGJErJS,113,278,,
3/28/2018 20:11,9.79E+17,Ham,"Now you can pay with your cryptocurrency at 6,000 stores in Korea! https://goo.gl/LyF4KE",176,597,,
3/26/2018 2:40,9.78E+17,Ham,See 3 cryptocurrencies leading the market recovery @ coindesk https://goo.gl/RGuuE5,41,222,@,
3/23/2018 4:49,9.77E+17,Ham,"Yes, you can trade cryptocurrency at Bithumb. :)",0,7,,
3/23/2018 3:15,9.77E+17,Ham,"To visit Bithumb website and trade, click the link below :) PC : https://goo.gl/ZJCRoy MOBILE : https://goo.gl/XJxRoZ",19,123,,
3/23/2018 2:29,9.77E+17,Listing,Now you can trade ICON(ICX) at Bithumb @ helloiconworld,91,381,@,
3/22/2018 23:00,9.77E+17,Listing,"ICON(ICX) is going to be available at Bithumb as of March 23, 4:00 PM(KST)",172,562,,
3/22/2018 0:35,9.77E+17,Ham,"Bithumb is the most popular and safest cryptocurrency exchange platform in South Korea, the leading country for cryptocurrency trading. Register now and get $3 reward for free. PC : https://goo.gl/o96Sb7 MOBILE : https://goo.gl/FaL3EM pic.twitter.com/zzbn70LeRh",42,265,,
3/19/2018 23:29,9.76E+17,Ham,Bithumb is now offering special promotion for all new members! Register now and get $3 reward for free. PC: https://goo.gl/5T4jMq MOBILE : https://goo.gl/XcfYem pic.twitter.com/7GbTl6IZU4,125,488,,
3/19/2018 19:05,9.76E+17,Ham,Please contact us via 82-1661-5551. Thanks :),0,0,,
3/18/2018 23:26,9.76E+17,Ham,"Bithumb's customer center moved to a larger facility located in Gangnam! https://goo.gl/m2Ti1E We have counselors who can speak English, Chinese and Japanese.pic.twitter.com/7YKhHuiShp",37,226,,
3/16/2018 1:18,9.75E+17,Ham,Your 30 seconds of survey will make us better exhange with better service. Take part in with clicking below https://goo.gl/forms/m71EnfFkB9goKVhx1 …,236,757,,
3/15/2018 2:31,9.74E+17,Ham,※CAUTION※ This is not an official Bithumb's posting and this giveaway promotion is irrelevant to our event at all.,0,1,,
3/15/2018 2:24,9.74E+17,Ham,Now we have over 100K followers in Twitter!,30,236,,
3/14/2018 22:05,9.74E+17,Ham,Visit Bithumb Korea Twitter page now and explore our contents! https://twitter.com/bithumb_korea,21,92,,
3/12/2018 18:52,9.73E+17,Ham,"Bithumb has the largest customer center in Korea, with more than 400 professional staff members! Available 24 hours for international customers Have a look and follow Bithumbs' Twitter page for more information!pic.twitter.com/M88bbzblAw",47,239,,
3/11/2018 18:09,9.73E+17,Ham,The largest customer service center in Korea! Look around Bithumb's CS center. You are eligible for our 24hours 365 days customer service. Call us if you have any questions. To look around Bithumb CS center : https://goo.gl/KsXe5P Contact: +82-1661-5551,29,121,,
3/8/2018 21:19,9.72E+17,Ham,"We don't inform even our employees of the listing of ICX, IOTA, and any new cryptocurrencies. We are not supposed to leak such an important information too early even internally. We'll announce ahead if there is any news about the listing of new cryptocurrency on our exchange :)",0,5,,
3/8/2018 21:11,9.72E+17,Ham,"Foreigners can deposit and withdraw in cryptocurrencies and ""at the moment"", withdraw in KRW if you do the level 2 verification and have a local Korean bank account. Thanks :)",0,5,,
3/8/2018 18:11,9.72E+17,Ham,"Look up ""Cryptocurrency"" and ""ICO"" in the time-honored Merriam Webster dictionary @ MerriamWebsterhttps://twitter.com/MerriamWebster/status/970667988964831232 …",31,93,@,
3/8/2018 0:45,9.72E+17,Ham,"Nope, this is an official twitter account and be careful of fake accounts.",0,2,,
3/7/2018 23:38,9.72E+17,Ham,We are currently available in 6 languages on Bithumb. -한국어 -English -日本語 -中文 -Español -हिंदी,35,236,,
3/7/2018 0:57,9.71E+17,Ham,Change of the ask price on 12 coins listed on Bithumb https://goo.gl/RRMNwv,19,56,,
3/7/2018 0:52,9.71E+17,Ham,Notice for Hardfork & Airdrop Snapshot https://goo.gl/yKF3g6,24,111,,
3/5/2018 22:13,9.71E+17,Ham,Alert Beware of fake accounts on Twitter. @ officialBithubm @ pakuseruzaiki Any of the postings they uploaded are not related to us.,19,71,@ @,
3/4/2018 21:58,9.71E+17,Ham,"We don't inform even our employees of the listing of IOTA, XVG, and any new cryptocurrencies. We are not supposed to leak such an important information too early even internally. We will announce ahead if there is any news about the listing of new cryptocurrency on our exchange.",1,2,,
3/4/2018 21:53,9.71E+17,Ham,Join now and get $3 Sign up credit! http://goo.gl/EVaFsj,11,65,,
3/4/2018 21:52,9.71E+17,Ham,Announcement of reduced BCH withdrawal fee. http://goo.gl/ZrZJhh,10,46,,
3/4/2018 21:52,9.71E+17,Ham,We just opened withdrawal service for BTG. http://goo.gl/ZrZJhh,9,47,,
2/28/2018 0:52,9.69E+17,Ham,Thanks for letting people know about our official account. :),0,1,,
2/28/2018 0:50,9.69E+17,Ham,This is not an official Bithumb account. Please follow this official Bithumb account below. @ BithumbOfficial,0,0,@,
2/28/2018 0:50,9.69E+17,Ham,This is not an official Bithumb account. Please follow this official Bithumb account below. @ BithumbOfficial,0,1,@,
2/28/2018 0:49,9.69E+17,Ham,This is not an official Bithumb account. Please follow this official Bithumb account below. @ BithumbOfficial,0,2,@,
2/28/2018 0:48,9.69E+17,Ham,※ CAUTION : This is not a Bithumb official account. Please follow this official account below. @ BithumbOfficial,0,0,@,
2/25/2018 18:33,9.68E+17,Ham,"if you encounter any difficulty, please contact us using 1:1 inquiry or this number - 82-1661-5551. Thanks :)",0,3,,
2/25/2018 18:30,9.68E+17,Ham,You can use Shinhan bank account in order to receive virtual account. Thanks :),0,2,,
2/25/2018 18:28,9.68E+17,Ham,"On our website, under 'Deposit', you have to register your Nonghyup (JoongAng) or Shinhan bank account in order to receive virtual account. Please note that only Korean currency is allowed for depositing. You must use Nonghyup (Joong Ang) or Shinhan bank account for payment. :)",0,1,,
2/22/2018 22:11,9.67E+17,Ham,"if you encounter any difficulty, please contact us using 1:1 inquiry or this number - 82-1661-5551. Thanks :)",0,0,,
2/22/2018 22:10,9.67E+17,Ham,"if you encounter any difficulty, please contact us using 1:1 inquiry or this number - 82-1661-5551. Thanks :)",0,0,,
2/22/2018 19:30,9.67E+17,Ham,"Yes, it is allowed for foreigners to be a member of Bithumb. Thanks :)",0,0,,
2/22/2018 19:19,9.67E+17,Ham,"We don't inform even our employees of the listing of IOTA, DGB and any new cryptocurrencies. We are not supposed to leak such an important information too early even internally. We will announce ahead if there is any news about the listing of new cryptocurrency on our exchange.",0,2,,
2/22/2018 19:16,9.67E+17,Ham,"We don't inform even our employees of the listing of IOTA, DGB and any new cryptocurrencies. We are not supposed to leak such an important information too early even internally. We will announce ahead if there is any news about the listing of new cryptocurrency on our exchange.",0,1,,
2/22/2018 19:09,9.67E+17,Ham,Please contact us using 1:1 inquiry or this number 82-1661-5551. Thanks :),0,1,,
2/22/2018 19:08,9.67E+17,Ham,"We don't inform even our employees of the listing of IOTA, DGB and any new cryptocurrencies. We are not supposed to leak such an important information too early even internally. We will announce ahead if there is any news about the listing of new cryptocurrency on our exchange.",0,1,,
2/22/2018 19:06,9.67E+17,Ham,"If you encounter any difficulty, please contact us using 1:1 inquiry or this number - 82-1661-5551. Thanks :)",0,0,,
2/22/2018 0:15,9.67E+17,Ham,"if you encounter any difficulty, please contact us using 1:1 inquiry or this number - 82-1661-5551. Thanks :)",0,0,,
2/22/2018 0:04,9.67E+17,Ham,@ bitcoingold is already listed on our website! :),0,1,@,
2/21/2018 23:31,9.67E+17,Ham,"We don't inform even our employees of the listing of IOTA, DGB and any new cryptocurrencies. We are not supposed to leak such an important information too early even internally. We will announce ahead if there is any news about the listing of new cryptocurrency on our exchange.",1,2,,
2/21/2018 23:29,9.67E+17,Ham,"We don't inform even our employees of the listing of IOTA, DGB and any new cryptocurrencies. We are not supposed to leak such an important information too early even internally. We will announce ahead if there is any news about the listing of new cryptocurrency on our exchange.",0,1,,
2/21/2018 23:28,9.67E+17,Ham,"We don't inform even our employees of the listing of IOTA, DGB and any new cryptocurrencies. We are not supposed to leak such an important information too early even internally. We will announce ahead if there is any news about the listing of new cryptocurrency on our exchange.",0,0,,
2/21/2018 23:27,9.67E+17,Ham,"We don't inform even our employees of the listing of IOTA, DGB, and any new cryptocurrencies. We are not supposed to leak such an important information too early even internally. We will announce ahead if there is any news about the listing of new cryptocurrency on our exchange.",0,0,,
2/21/2018 23:26,9.67E+17,Ham,"We don't inform even our employees of the listing of IOTA, DGB, and any new cryptocurrencies. We are not supposed to leak such an important information too early even internally. We will announce ahead if there is any news about the listing of new cryptocurrency on our exchange.",0,1,,
2/14/2018 0:12,9.64E+17,Ham,The following information contains answers frequently asked questions. Please refer to this Global User Guide link below. https://goo.gl/8T2yGS,61,329,,
